Zip Code,SizeRank,MsaName,2019 Average Rental Price,Total Occupied Housing Units %,Total Vacant Housing Units %,Vacancy Rate,Rental Vacancy Rate %,1 Unit_Detached %,Total 1Unit attached ,1 Unit_Attached %,2 Units %,3 to 4 Units %,5 to 9 units % ,15 to 19 units % ,20 or more units % ,Total population,Median age (years),Sex ratio (males per 100 females),Under 5 years (%),5 to 9 years (%),10 to 14 years (%),15 to 19 years (%),20 to 24 years (%),25 to 29 years (%),30 to 34 years (%),35 to 39 years (%),40 to 44 years (%),45 to 49 years (%),50 to 54 years (%),55 to 59 years (%),60 to 64 years (%),65 to 69 years (%),70 to 74 years (%),75 to 79 years (%),80 to 84 years (%),85 years and over (%),Median household income in the past 12 months (2019 inflation-adjusted $),Below the poverty level in the past 12 months (% population 20-64 years),Disability (% population 20-64 years),Labor Force Participation Rate (16+ years old),Labor Force Participation Rate (% population 20-64 years old),Employment/Population Ratio (16+ years old),Employment/Population Ratio (20-64 years old),Unemployment rate (16+ years old),White (% of population 16+),Black (% of population 16+),American Indian and Alaska Native (% of population 16+),Asian (% of population 16+),Native Hawaiian and Other Pacific Islander (% of population 16+),Other race (% of population 16+),Two or more races (% of population 16+),Hispanic (% of population 16+),White not Hispanic (% of population 16+),Less than high school graduate (% population 25-64),High school graduate (% population 25-64),Some college or associate's degree (% population 25-64),Bachelor's degree or higher (% population 25-64),Total in Labor Force (% of Sample Population),Total Not in Labor Force (% of Sample Population),Total in Labor Force and Employed (% of Sample Population),"Total in Labor Force, Employed, and With Health Insurance (% of Sample Population)","Total in Labor Force, Employed, and With Health Insurance  - Private Health Insurance  (% of Sample Population)","Total in Labor Force, Employed, and With Health Insurance  - Public Health Insurance (% of Sample Population)","Total in Labor Force, Employed, and With No Health Insurance (% of Sample Population)",Total in Labor Force and Unemployed  (% of Sample Population),"Total in Labor Force, Unemployed, and With Health Insurance (% of Sample Population)","Total in Labor Force, Unemployed, and With Health Insurance - Private Health Insurance (% of Sample Population)","Total in Labor Force, Unemployed, and With Health Insurance - Public Health Insurance (% of Sample Population) ","Total in Labor Force, Unemployed, and With No Health Insurance (% of Sample Population)",Total Not in Labor Force (% of Sample Population),Total Not in Labor Force and With Health Insurance (% of Sample Population),Total Not in Labor Force and With Health Insurance - Private Health Insurance (% of Sample Population),Total Not in Labor Force and With Health Insurance - Public Health Insurance (% of Sample Population),Total Not in Labor Force and With No Health Insurance (% of Sample Population),Total Population 18 to 24 Years Old,Less than high school graduate - Ages 18 to 24,High school graduate (includes equivalency) - Ages 18 to 24,Some college or associate's degree - Ages 18 to 24,Bachelor's degree or higher - Ages 18 to 24,Total Population 25 Years Old and Over,Less than 9th grade - Ages 25+,"9th to 12th grade, no diploma - Ages 25+",High school graduate (includes equivalency) - Ages 25+,0
92223,796,"Riverside, CA",1642.458333,94.7,5.3,1.5,0.9,83.9,268,1.5,1,1.7,1.7,1.7,1.6,55580,35.8,92.6,7.3,7.3,9,6.9,5.1,6.3,6.9,6.7,6.3,5.5,5.2,6.1,5.9,5.1,4.2,2.8,1.7,1.7,80148,10.84168804,8.68667355,59.2,75.1,55.3,70.3,6.4,69.01614217,7.829190018,1.262154524,8.425540068,0.19638837,10.51875269,2.75183216,40.18776644,41.34693682,11.30159664,28.04797292,35.06364506,25.58678537,74.82897909,25.17102091,70.15114991,64.31037853,57.06886442,9.326340478,5.840771386,4.677829175,4.182682911,2.062023585,2.241188351,0.495146264,25.17102091,22.82884878,14.2843182,9.883380025,2.342172128,74.82897909,25.17102091,70.15114991,64.31037853,57.06886442,9.326340478,5.840771386,4.677829175,4.182682911,
28173,798,"Charlotte, NC",2028.916667,95,5,1.2,3.3,93.4,321,1.7,0.2,0,0.7,0.3,0,59559,39.2,98.7,4.8,8.1,11.3,10.2,4,3,3.5,6.2,9.6,10.9,8.2,6.8,4.1,2.9,3,1.9,0.8,0.8,125591,3.426008969,5.689088191,68.8,80.2,66.2,77.4,3.7,82.23789676,8.9176934,0.15801768,6.471854532,0.006870334,0.583978381,1.623688911,5.743599139,77.37828058,4.152861325,12.89606588,22.71367453,60.23739827,80.20282057,19.79717943,77.51530024,73.27262514,72.06634539,2.9210892,4.242675103,2.687520326,2.105076427,1.791680218,0.345918458,0.582443899,19.79717943,18.32776513,16.03642492,3.29361677,1.469414304,80.20282057,19.79717943,77.51530024,73.27262514,72.06634539,2.9210892,4.242675103,2.687520326,2.105076427,
78258,799,"San Antonio, TX",1717.583333,93.3,6.7,2.1,8.1,68.2,376,2.2,1.1,1.5,5.8,8.9,11.8,44747,37.1,93.6,6,7.4,7.7,7.8,5.3,6.4,5.9,8.1,7.3,8.1,7.4,5.7,5,3.2,2.9,2,1.9,1.9,105598,5.243502207,6.363876419,64.4,78.3,61.5,75.1,3.6,80.15114082,4.476093591,0.325534079,8.969626508,0,3.473332364,2.604272635,31.7163203,53.09984014,3.171579993,8.843988076,25.28983107,62.69460086,78.044932,21.955068,75.57667744,71.45164926,70.59132918,3.497633181,4.125028176,2.468254565,2.246600045,1.931024119,0.664963558,0.221654519,21.955068,20.32459238,18.75046961,3.659178,1.630475618,78.044932,21.955068,75.57667744,71.45164926,70.59132918,3.497633181,4.125028176,2.468254565,2.246600045,
63116,801,"St. Louis, MO",1128.666667,88.2,11.8,2.5,6.6,58.7,389,1.8,15.4,14.4,4.4,2.5,2.1,43897,36.7,100,6.8,5.9,4.9,4.9,4.6,9.8,10.5,7.1,8.3,6.7,5.4,6.8,6.9,4.1,3,1.6,1.2,1.4,47871,16.20179063,13.09573003,70.2,80.7,67.1,77,4.2,69.93205301,19.37612309,0.732816712,6.356693621,0.025269542,1.333670261,2.243373765,5.988881402,65.35545822,12.49537482,23.55509509,28.46888182,35.48064826,80.55527133,19.44472867,77.02172653,66.9531703,63.13653262,6.095023705,10.06855623,3.5335448,2.281796787,1.203997408,1.11872847,1.251748013,19.44472867,16.67519356,7.285378082,10.65861728,2.769535114,80.55527133,19.44472867,77.02172653,66.9531703,63.13653262,6.095023705,10.06855623,3.5335448,2.281796787,
60073,802,"Chicago, IL",1163.291667,94.8,5.2,1.9,3.3,71.6,3058,15.3,0.6,2.5,2.5,2.2,2.2,61592,33.3,102.6,8,8.3,7.9,8.1,7.8,6.2,6.8,8.6,7,7.3,6.3,4.5,4.8,3.5,2,1.6,0.7,0.7,75590,7.280795464,8.053250062,74,85,69.9,80.4,5.1,77.59311568,6.036917822,0.919661039,6.052245506,0.041603714,6.873371434,2.483084806,35.49015744,50.91637654,15.35163761,26.93629228,30.67805693,27.03401318,84.51365648,15.48634352,80.38162582,69.49422433,63.64838605,7.578538271,10.88740149,4.13203066,3.200906834,1.813667278,1.457411206,0.931123826,15.48634352,12.45276908,8.042750729,5.414012739,3.033574436,84.51365648,15.48634352,80.38162582,69.49422433,63.64838605,7.578538271,10.88740149,4.13203066,3.200906834,
75040,803,"Dallas-Fort Worth, TX",1510.916667,94.9,5.1,2,4.5,84.8,460,2.4,0.9,1.3,1.4,2.8,6,62417,35.1,98.2,6.4,7,8.3,8,7.6,6.4,6.1,6.8,6.5,6.8,6.5,6.9,5.4,4,3.1,1.8,1.3,1,63924,9.075625695,5.577700046,69.6,81.4,66.4,77.9,4.5,65.86089996,11.97700617,0.437977722,12.97719568,0,6.169590028,2.577330442,45.0548525,28.38221979,27.46062379,23.98057648,29.96638237,18.59241736,80.67862259,19.32137741,77.09980368,55.06446649,53.10128933,3.074759909,22.03533719,3.57881891,1.867671247,1.482994641,0.504059001,1.711147663,19.32137741,11.61192763,7.637820343,4.754072266,7.70944978,80.67862259,19.32137741,77.09980368,55.06446649,53.10128933,3.074759909,22.03533719,3.57881891,1.867671247,
33033,804,"Miami-Fort Lauderdale, FL",1567.166667,94.3,5.7,3,1.5,61,2525,15.2,0.9,1.2,5.2,7,6.9,58427,32.3,98.4,9.3,7.6,8.9,8,6.3,6.7,7.7,6.9,7.7,6.6,5.6,5.1,4.2,3.6,2.1,1.4,1.2,0.9,49485,18.18838616,10.26520967,65.2,77.7,59.2,71,8.6,75.99800281,16.28902256,0.114125395,0.915380775,0.064195535,3.506978292,3.112294634,73.21144107,10.0834542,20.7277035,27.07057032,28.99983077,23.20189541,77.1751646,22.8248354,70.56478994,51.05252281,44.68719554,7.708659325,19.51226713,6.610374657,3.548758525,1.366951079,2.181807446,3.061616132,22.8248354,15.38779487,5.677423164,10.35399014,7.437040536,77.1751646,22.8248354,70.56478994,51.05252281,44.68719554,7.708659325,19.51226713,6.610374657,3.548758525,
27613,806,"Raleigh, NC",1531.458333,87.1,12.9,0.6,10.7,58.7,2480,12.6,0.4,1.1,4.4,13.6,8.7,42324,38.9,94.7,5.4,6.6,7.8,5.3,4.2,7.7,6.7,7.8,7.9,7.7,8.6,7.8,4.6,4.5,3.7,1.5,1.1,0.9,99426,3.423707204,4.818689766,74.2,85.8,72.1,83.7,2.7,81.06117316,10.32428062,0.32338234,4.482438542,0.053897057,1.84747133,1.907356948,4.129113393,78.81546247,1.410771704,6.74437299,20.84807074,70.99678457,85.79037545,14.20962455,83.7306317,79.94636472,78.37455304,2.532777116,3.784266985,2.059743743,1.713349225,1.605333731,0.108015495,0.346394517,14.20962455,13.28590584,11.95992253,2.346543504,0.923718713,85.79037545,14.20962455,83.7306317,79.94636472,78.37455304,2.532777116,3.784266985,2.059743743,1.713349225,
95020,807,"San Jose, CA",2190.666667,95.5,4.5,0.8,1.3,70.1,1093,5.6,2.2,4.6,7.2,2.6,3.8,64833,35.7,94.9,6.2,7.6,8.8,7.6,6.7,5.6,6.7,6.8,7.3,6.7,6.8,5.9,5.3,4.3,2.9,2.4,1.1,1.1,102741,7.344182089,7.442565412,68.8,81.9,65,77.8,5.5,75.72228443,1.50055991,0.712613255,10.09874784,0,7.91611524,4.049679324,52.71709254,33.64348977,19.82971298,20.93387087,33.19694326,26.03947289,81.70852957,18.29147043,77.45682889,71.28205128,59.9581371,12.71585557,6.174777603,4.25170068,3.385661957,1.627420199,1.823652538,0.866038723,18.29147043,16.27943485,9.14181057,8.063840921,2.012035583,81.70852957,18.29147043,77.45682889,71.28205128,59.9581371,12.71585557,6.174777603,4.25170068,3.385661957,
75231,809,"Dallas-Fort Worth, TX",2090.916667,84.2,15.8,4.5,13.4,12.1,621,3.1,1.2,5.9,15.8,24.6,37,40371,31.1,108.2,10.6,6.1,5.4,5,8.2,12.2,10.5,8.8,6.1,6.2,5.4,4,3.7,2.2,2,1.8,0.7,1.2,41806,18.2801844,7.299881891,75.1,82.7,70.8,77.9,5.6,52.81225756,27.35971037,0.177786398,8.679208689,0,8.213731575,2.757305405,30.27217481,31.5813292,22.96832106,23.76574143,22.22754804,31.03838947,82.66575892,17.33424108,78.06649268,51.45050872,46.8436779,5.586444268,26.61598396,4.599266235,2.019743561,1.236809259,0.83588638,2.579522675,17.33424108,10.78331253,5.075834941,6.240780665,6.550928553,82.66575892,17.33424108,78.06649268,51.45050872,46.8436779,5.586444268,26.61598396,4.599266235,2.019743561,
19147,811,"Philadelphia, PA",1501.083333,88.3,11.7,4.3,5.3,4.6,11454,58.2,9.8,13.4,4.5,1.8,7.6,38472,35.2,94.4,6.5,4.2,3.6,2.5,3.3,14.3,15,10.8,6.9,6,5.8,5.2,4.8,4,3.3,1.8,1.2,0.9,81519,10.38227784,7.436976301,76.1,85.2,72,81.6,5.3,75.40278286,8.772732821,0.09154156,11.72342243,0,2.041376785,1.968143537,7.723056268,70.30391798,7.152552598,13.45298243,12.87987331,66.51459166,85.19171283,14.80828717,81.61643047,75.08452629,71.62074671,4.247895835,6.53190418,3.575282354,2.661679016,1.873965902,0.816488022,0.913603338,14.80828717,13.48823826,7.96705273,6.535501043,1.320048917,85.19171283,14.80828717,81.61643047,75.08452629,71.62074671,4.247895835,6.53190418,3.575282354,2.661679016,
87109,812,"Albuquerque, NM",1499.083333,89.7,10.3,3.3,7.9,42.5,1244,6.3,0.4,6.5,9.1,10.8,18,38967,40.2,89,4.2,5.1,4.2,5.4,7.9,9,7.2,6.8,5.6,5.1,6.9,5.8,7.2,5.5,5.5,3.7,2.1,2.7,51796,15.40575426,13.47795312,63.3,79.5,58.3,73.6,7.5,73.39243463,4.130102728,5.989996706,3.099823295,0,9.4552098,3.932432837,32.50172212,53.56854054,6.745652589,18.04892031,35.37167972,39.83374737,79.71492131,20.28507869,74.10397957,68.99563319,59.7758919,12.19411716,5.108346379,5.610941748,3.752986735,1.511905743,2.504737579,1.857955014,20.28507869,19.50646783,10.76872374,10.36911922,0.778610859,79.71492131,20.28507869,74.10397957,68.99563319,59.7758919,12.19411716,5.108346379,5.610941748,3.752986735,
30016,814,"Atlanta, GA",1259.041667,96.9,3.1,0.2,1.2,89.7,333,1.7,1.2,0.2,0.4,2.2,0.9,55279,35.9,90.8,6.3,6.9,7.5,8.7,6.1,6.7,6.6,8.3,6.2,7.4,8,5.8,5.2,4,2.8,1.5,1.3,0.7,57503,13.68595041,12.99774606,65.8,77.2,61.5,72.6,6.4,37.66154136,56.82011131,0.573059145,1.643712857,0.207527592,1.339496274,1.754551457,3.851051788,35.25374965,9.763432237,31.81301791,38.44894413,19.97460572,76.62475651,23.37524349,72.21238416,63.54996753,60.59559648,4.807862582,8.662416622,4.412372351,2.856974205,2.225370403,0.867717372,1.555398147,23.37524349,17.68490644,9.329437459,11.16522047,5.690337052,76.62475651,23.37524349,72.21238416,63.54996753,60.59559648,4.807862582,8.662416622,4.412372351,2.856974205,
85248,816,"Phoenix, AZ",1512.708333,86.1,13.9,2,5.7,77.6,976,5.2,0.3,1.9,2.9,3.1,4.5,35040,58,92.9,3.6,3.8,4.4,3.8,3.1,2.6,3.5,4.4,6.3,5.6,5.4,5.7,6.9,10,10.9,8.7,6.3,5,76457,5.151256644,6.174945863,46.3,79.7,44.4,76.1,4.1,82.90794567,2.562167837,1.577980447,9.940292632,0.009841874,1.190866741,1.810904796,7.253461059,77.5310019,2.291858244,11.52295395,27.06373347,59.12145434,79.64757136,20.35242864,76.18830873,72.90461018,71.80570908,3.010598869,3.28369855,3.459262631,2.887053775,2.262825931,0.819299044,0.572208856,20.35242864,18.26516679,15.54067235,4.024969114,2.087261851,79.64757136,20.35242864,76.18830873,72.90461018,71.80570908,3.010598869,3.28369855,3.459262631,2.887053775,
43235,819,"Columbus, OH",1492.625,94.1,5.9,0.7,5.8,44.7,2607,13.3,1.7,8,10.3,8.2,13.3,43356,36.3,93,6.8,6,4.9,4.4,4.4,10.9,10.1,8.2,5.6,5.5,4.6,6.1,5.9,5.4,4,2.5,1.8,2.9,80310,6.30806846,5.999623848,70.4,84.4,68.4,82.2,2.7,81.65687193,5.476535218,0.556454589,9.255316129,0,0.522385941,2.532436192,3.304658888,79.19541209,3.098511579,12.93750253,22.63454597,61.32943992,84.53229315,15.46770685,82.36441377,77.12099617,73.98544745,3.968194434,5.243417598,2.167879379,1.920336059,1.233965944,0.735128648,0.24754332,15.46770685,13.65613982,9.65794014,4.703323082,1.811567024,84.53229315,15.46770685,82.36441377,77.12099617,73.98544745,3.968194434,5.243417598,2.167879379,1.920336059,
98661,820,"Portland, OR",1289.875,95.5,4.5,2.1,3.4,47.3,1036,5.3,8.2,6.1,8.4,9.6,13.3,48063,34.4,101.3,7.5,6.5,6,5.9,7,9.9,8.1,7.2,6.4,5.3,6.2,6.3,5.4,4.5,3.3,2.1,1.1,1.4,58654,12.26764547,12.49663254,68.8,79.7,64.1,74.6,6.4,76.84884917,4.350233331,0.935959292,3.298267816,2.462495716,6.783727491,5.320467189,15.9772206,69.37963036,12.46152092,26.4736062,37.69239539,23.37247748,79.78447285,20.21552715,74.89568617,63.37024017,54.84443276,11.33160298,11.525446,4.888786674,3.538456484,2.046850872,1.649308408,1.35033019,20.21552715,16.82820252,8.338535335,10.30324933,3.387324638,79.78447285,20.21552715,74.89568617,63.37024017,54.84443276,11.33160298,11.525446,4.888786674,3.538456484,
60630,823,"Chicago, IL",1423.333333,91.8,8.2,2.2,2.8,47,308,1.4,19.7,13.9,9.1,3.8,5,56433,40.5,94.7,5.5,5.8,5.6,5,5,6.7,7.3,8.3,7.1,7.1,7.6,7,6.6,5.2,3.5,2.4,1.9,2.4,73212,8.266003729,6.034239223,67.5,82.2,64.2,78.8,4.8,72.35083635,1.681324366,0.273754096,11.49551647,0.032333161,11.01483014,3.151405415,26.46576996,58.41093292,8.250399312,22.98501044,26.67711021,42.08748003,82.07223539,17.92776461,78.48835588,69.78664064,64.44568401,6.729884256,8.701715242,3.583879515,2.816901408,1.843536466,1.165806722,0.766978106,17.92776461,14.21837958,9.711337331,5.229396179,3.709385023,82.07223539,17.92776461,78.48835588,69.78664064,64.44568401,6.729884256,8.701715242,3.583879515,2.816901408,
21228,824,"Baltimore, MD",1513.75,94.9,5.1,1.1,5,57.1,3436,17.7,2.5,2.7,2.3,7.1,10.5,48196,43.9,93.8,4.7,4.6,5.6,5.8,5.7,6.8,6.1,6.3,5.5,6.5,7,7.7,7.7,5,4,3.3,3.1,4.6,85442,7.192283498,10.34109177,64.2,81.3,61.5,78,4,65.52570876,20.54468338,0.498548999,11.15410373,0.13641888,0.481186596,1.659349654,2.539871518,63.78450778,6.3227503,16.70984957,24.761205,52.20619514,81.98542173,18.01457827,78.89968761,75.72370705,70.8573412,6.265185699,3.175980562,3.08573412,2.526900382,1.312044429,1.332870531,0.558833738,18.01457827,15.97014925,11.33634155,5.918083999,2.044429018,81.98542173,18.01457827,78.89968761,75.72370705,70.8573412,6.265185699,3.175980562,3.08573412,2.526900382,
73072,825,"Oklahoma City, OK",1323.541667,91.1,8.9,1.3,9.2,61.2,582,3,2.4,4.8,7.8,9.2,9.4,47482,31.3,93,4,4.7,6.3,14.5,11.3,7.3,6.8,6.2,5.4,5.3,4,4.6,5.3,3.9,3.8,3.3,1.3,1.9,67094,15.31763827,9.850523169,61.3,78.3,58.3,75.8,4.7,79.74137931,3.385625501,2.952085004,6.648456295,0.027566159,1.413392141,5.831495589,6.575781877,74.75441059,4.068462402,16.37205387,30.92499065,48.63449308,74.1045894,25.8954106,71.37069318,64.70448046,63.55712924,3.0403105,6.66621272,2.733896228,1.685278497,1.348222797,0.398338554,1.048617731,25.8954106,22.78700803,20.73403241,3.499931908,3.10840256,74.1045894,25.8954106,71.37069318,64.70448046,63.55712924,3.0403105,6.66621272,2.733896228,1.685278497,
94115,826,"San Francisco, CA",2335.291667,88.3,11.7,0.3,1.5,9.8,780,4,7.3,13.5,16.6,16.4,32.1,34604,37,104.9,4.3,3.2,3.4,2.3,5.1,15.1,12.5,10.2,6.5,5.9,5.8,4.6,4.4,4.2,5.2,3.4,1.7,2.1,123037,9.49752883,6.812191104,71.5,84,68.9,81,3.5,57.0926715,9.995771395,0.702598966,22.90928016,0.201671925,3.600819699,5.497186351,8.005074326,52.94213317,3.999289804,9.099383017,11.21665409,75.68467309,84.45405851,15.54594149,81.55747837,79.63741244,77.03337454,3.634116193,1.920065925,2.89658014,2.707045735,2.03131438,0.8776267,0.189534405,15.54594149,13.37041615,8.652657602,5.768438401,2.17552534,84.45405851,15.54594149,81.55747837,79.63741244,77.03337454,3.634116193,1.920065925,2.89658014,2.707045735,
92234,827,"Riverside, CA",2645.956522,79.7,20.3,2.9,2.3,55.5,1533,6.5,6,7.3,5.5,3.7,5.5,54357,39.4,100.2,5.8,5.7,7.1,6.8,6.2,5.8,6.8,6.5,6,6.3,6.8,6.6,6.5,5.1,4.1,3.6,2.2,2.1,46521,17.56882054,8.648527672,57.2,71.7,53.5,67.7,6.4,76.29984272,2.692200944,0.809510593,6.492274956,0.231288741,10.73642335,2.738458692,53.41382182,35.43806088,21.21592539,30.86441894,28.21736011,19.70229555,71.36612366,28.63387634,67.31240959,55.21730926,42.53412164,14.19271652,12.09510032,4.05371407,3.393295176,1.682495754,1.7579722,0.660418894,28.63387634,23.06119882,10.44719794,13.94741808,5.572677527,71.36612366,28.63387634,67.31240959,55.21730926,42.53412164,14.19271652,12.09510032,4.05371407,3.393295176,
93003,828,"Ventura, CA",1961.521739,94.3,5.7,0.5,2.6,55.3,2429,11.9,0.9,5.4,8.4,4.9,7.4,51629,40,98.8,6,6.1,5.9,5.9,5.8,7.2,6.7,6.3,6.7,5.7,6.5,7.2,6.5,5.5,3.8,3.1,2,3,78899,7.584520308,9.336065303,62.1,76.8,58.8,72.8,5,84.73946599,2.092421265,0.608791525,4.541968266,0.019174536,3.928383107,4.069795312,28.17698097,62.81098701,7.956421261,17.53420638,37.65452478,36.85484758,78.79185155,21.20814845,74.8857066,70.61315046,62.62605889,9.943525615,4.272556138,3.906144951,3.274169692,1.667338981,1.842140648,0.631975259,21.20814845,19.22818341,11.62431088,9.688046255,1.97996504,78.79185155,21.20814845,74.8857066,70.61315046,62.62605889,9.943525615,4.272556138,3.906144951,3.274169692,
91786,830,"Riverside, CA",2075.041667,96.6,3.4,0.2,2,43.9,1460,7.4,1.5,11.1,10.4,9.2,12.4,53697,34.8,92,6.1,6.4,6.3,6.6,8.4,8.2,8.3,5.5,6.6,6.8,6.6,6,5.5,4.1,2.8,2.1,1.9,1.8,61898,14.70721196,9.647087188,65.8,78.4,62,74.1,5.6,62.41343127,7.548093739,0.720531654,8.345575376,0.223854495,16.06155999,4.68695348,45.89716684,35.70479189,12.76833008,22.09367159,39.15179816,25.98620017,78.2429995,21.7570005,73.93772731,66.64892516,54.92474644,13.27064668,7.288802153,4.305272184,3.719802478,1.505071114,2.371448003,0.585469706,21.7570005,19.25544812,10.08604631,10.34921198,2.501552382,78.2429995,21.7570005,73.93772731,66.64892516,54.92474644,13.27064668,7.288802153,4.305272184,3.719802478,
85207,832,"Phoenix, AZ",1739.625,84.2,15.8,2,5,69.9,555,2.6,0.4,0.9,2.1,2.3,3.2,49863,43.5,99.5,5.2,6.3,6.5,6.5,4.3,5.9,4.5,5.9,6.7,7,7.7,7.9,6.3,6.8,4.5,3.7,2.1,2.2,71497,9.239460793,9.732899489,59.8,75.7,56.5,71.9,5.6,90.68821896,2.521320904,0.8999405,1.494942483,0.027270924,2.199028163,2.169278064,14.57506942,79.23938913,8.712809997,21.85940341,36.30982319,33.1179634,75.59477858,24.40522142,71.82258404,64.29574005,60.35511264,6.368867991,7.526843989,3.77219454,2.86686785,1.765036143,1.326408871,0.90532669,24.40522142,20.92076637,14.00800056,8.93045126,3.484455049,75.59477858,24.40522142,71.82258404,64.29574005,60.35511264,6.368867991,7.526843989,3.77219454,2.86686785,
84043,833,"Provo, UT",1612,96.4,3.6,1.1,7.6,79.5,1505,8.7,1.8,2,1.2,3.8,1.9,64478,25.2,102.4,12.2,13.2,11.3,8.5,4.7,6.2,7.7,9.2,7.8,4.4,3.7,2.9,2.5,2.2,1.7,1,0.6,0.4,95200,5.070145992,5.817525414,69.7,78.2,67.5,76.3,2.9,92.94963667,0.399788791,0.470191848,2.773377587,0.538080511,0.980614015,1.888310578,7.930401549,86.40718111,2.642276423,13.39711242,36.20689655,47.75371461,78.12597736,21.87402264,76.45587039,72.05229249,70.80127604,2.52392569,4.403577907,1.670106962,1.482454494,1.191593169,0.290861325,0.187652468,21.87402264,20.11947207,18.32426346,2.767873898,1.754550572,78.12597736,21.87402264,76.45587039,72.05229249,70.80127604,2.52392569,4.403577907,1.670106962,1.482454494,
21207,835,"Baltimore, MD",1461.5,89.3,10.7,3.7,9.7,50.3,3966,18.9,3.3,4,5.9,9.8,7.8,48872,40.4,82.9,5.4,5.2,5.2,6,6.2,7.9,6.7,7,5.5,6.9,6.6,6.4,6.9,5.8,4.8,3.7,1.6,2.3,57397,12.59890859,13.59140518,63.1,78.8,58.7,73.2,6.9,10.66239842,83.81433145,0.418616104,1.573504063,0.265944349,1.70401379,1.561191825,3.243043585,9.29081507,8.830576155,27.89123407,35.94980034,27.32838943,78.94190176,21.05809824,73.3364605,67.44957448,57.96086578,12.74877706,5.886886015,5.605441265,4.627085707,2.251557998,2.801045366,0.978355559,21.05809824,19.33592441,7.072974603,14.04208269,1.722173826,78.94190176,21.05809824,73.3364605,67.44957448,57.96086578,12.74877706,5.886886015,5.605441265,4.627085707,
38111,839,"Memphis, TN",1113.208333,83.9,16.1,2.3,9.4,65.2,850,4.1,2.9,4.3,5.1,3.7,14.4,42846,33,92.9,6.5,7,5.6,7.7,10,9.8,6.1,6.4,5.5,6,4.8,5.3,5.3,5,3.1,2.6,1.6,1.7,39103,22.83901978,13.26924592,62.1,74.9,57.9,69.9,6.7,46.76099158,47.38657624,0.456033676,1.853367633,0,1.642890552,1.900140318,5.922591207,43.00748363,14.3879098,25.13738867,26.91396627,33.56073527,74.65558465,25.34441535,69.63831644,58.36654142,53.84265057,6.40252002,11.27177502,5.017268208,3.169000721,1.328323656,1.992485483,1.848267486,25.34441535,19.71232305,11.64750085,10.01935557,5.6320923,74.65558465,25.34441535,69.63831644,58.36654142,53.84265057,6.40252002,11.27177502,5.017268208,3.169000721,
75126,839,"Dallas-Fort Worth, TX",1340.333333,95.9,4.1,0.9,4.6,92.6,103,0.7,0,0.6,1.3,0.1,3.1,48987,32.6,96.9,8.4,9.7,8.7,7.4,5.3,6.3,8.6,8.4,7,6.3,6.4,5.5,4.3,2.7,2.2,1,1.1,0.5,99729,5.331932037,8.039936942,75,85,71.5,81.6,4.5,78.95941846,14.67574838,0.17457501,2.332436609,0,2.481254651,1.376566882,17.23713583,65.03348406,7.152210753,25.01925743,37.3979356,30.43059621,84.77832683,15.22167317,81.46445973,73.02947579,71.58505823,4.229586371,8.434983932,3.3138671,2.65731366,2.59511386,0.39047652,0.65655344,15.22167317,13.14489098,10.18003386,4.091364594,2.076782197,84.77832683,15.22167317,81.46445973,73.02947579,71.58505823,4.229586371,8.434983932,3.3138671,2.65731366,
33020,840,"Miami-Fort Lauderdale, FL",1634.125,85.3,14.7,1,8,31.5,765,3.5,9.3,10.5,7.4,15.8,21.7,45147,39.9,107.3,5.5,5.6,4.8,4.5,6.4,7.3,8.6,7.5,7.6,7.7,8.1,7.8,6.7,4.2,3,2.1,1.2,1.4,43494,16.34241245,10.3259981,70.7,81,64.9,74.7,8.2,64.96266667,25.63466667,0.064,1.965333333,0,2.168,5.205333333,33.91466667,36.816,11.22817145,31.19497763,32.1583201,25.41853081,81.90804598,18.09195402,75.45155993,54.60098522,50.272578,5.031198686,20.85057471,6.456486043,3.090311987,1.83908046,1.251231527,3.366174056,18.09195402,12.08210181,6.456486043,6.42364532,6.009852217,81.90804598,18.09195402,75.45155993,54.60098522,50.272578,5.031198686,20.85057471,6.456486043,3.090311987,
33614,841,"Tampa, FL",1313.833333,92.5,7.5,1.3,5.6,42.9,1051,5.3,2.1,10,14.7,11.3,12.4,49060,37.5,102.1,6.8,4.9,4.6,6.2,6.7,9.1,7,8.1,7.9,7.7,7,5.4,5.2,4.2,3.2,2.4,1.8,1.7,41954,17.42775484,11.13686885,68.7,82.2,63.9,76.2,6.7,75.6377456,11.96005862,0.509202911,2.220621476,0,6.560023846,3.11234755,66.0846022,21.54797685,16.36460365,35.0097535,28.13974109,20.48590176,82.25379623,17.74620377,76.63033205,55.95740659,50.41270241,6.934030622,20.67292546,5.62346418,2.419507277,1.175099238,1.24440804,3.203956903,17.74620377,13.06470922,5.30842417,8.868376284,4.68149455,82.25379623,17.74620377,76.63033205,55.95740659,50.41270241,6.934030622,20.67292546,5.62346418,2.419507277,
